dist1,dist2,dist3,angle
1.9381,1.5703,1.3691,0.0
1.8828,1.5277,1.3209,0.0
1.8828,1.5277,1.3209,0.0
1.7675,1.442,1.2226,0.0
1.7121,1.4025,1.1767,0.0
1.7121,1.4025,1.1767,0.0
2.238,1.3364,1.0989,0.0
2.1787,1.3005,1.056,0.0
2.1787,1.3005,1.056,0.0
2.0758,1.7395,0.9859,0.0
2.0221,2.2401,0.9518,22.0
2.0221,2.2401,0.9518,22.0
1.914,2.1502,1.3178,22.0
2.0682,1.5974,1.2729,0.0
2.0682,1.5974,1.2729,0.0
1.9492,1.5205,1.1887,0.0
1.8913,1.9476,1.1476,22.0
1.8913,1.9476,1.1476,22.0
1.836,1.9055,1.1098,22.0
2.0076,1.7983,1.5642,0.0
2.0076,1.7983,1.5642,0.0
2.0076,1.7983,1.5642,0.0
1.8302,1.6467,1.4399,0.0
1.8302,1.6467,1.4399,0.0
1.8302,1.6467,1.4399,0.0
1.666,1.5176,1.3326,0.0
1.666,1.5176,1.3326,0.0
1.61,1.4753,1.2989,0.0
1.4975,1.3934,1.2367,0.0
1.4975,1.3934,1.2367,0.0
1.4975,1.3934,1.2367,0.0
1.3363,1.285,1.1481,0.0
1.3363,1.285,1.1481,0.0
1.3363,1.285,1.1481,0.0
1.8709,1.661,1.0328,0.0
1.8709,1.661,1.0328,0.0
1.7662,1.5972,0.9647,0.0
1.7107,1.5653,0.9317,0.0
1.7107,1.5653,0.9317,0.0
1.7107,1.5653,0.9317,0.0
1.5555,1.94,0.8888,22.0
1.5555,1.94,0.8888,22.0
1.5555,1.94,0.8888,22.0
1.7641,1.8749,0.811,22.0
1.7062,1.8315,0.7736,22.0
1.7062,1.8315,0.7736,22.0
1.8996,1.7087,1.2783,0.0
1.8996,1.7087,1.2783,0.0
1.8996,1.7087,1.2783,0.0
1.9286,1.5967,1.1712,0.0
1.9286,1.5967,1.1712,0.0
1.9286,1.5967,1.1712,0.0
1.8137,1.5268,1.3038,0.0
1.7632,1.4979,1.2654,0.0
1.7632,1.4979,1.2654,0.0
1.6517,2.5288,1.1839,22.0
1.5913,2.4924,1.1419,22.0
1.5913,2.4924,1.1419,22.0
1.4833,2.0429,1.0885,22.0
1.4316,1.3081,1.3112,0.0
1.4316,1.3081,1.3112,0.0
1.3249,1.9449,1.2361,22.0
1.2744,1.9152,1.2025,22.0
1.2744,1.9152,1.2025,22.0
1.6474,1.8409,1.1842,22.0
2.081,1.1238,1.1433,0.0
2.081,1.1238,1.1433,0.0
2.4683,1.0956,1.1047,0.0
2.3418,1.6923,1.0053,0.0
2.3418,1.6923,1.0053,0.0
2.2359,1.6288,0.9275,0.0
2.1839,1.5994,0.8915,0.0
2.1839,1.5994,0.8915,0.0
2.1839,1.5994,0.8915,0.0
2.0247,1.7519,0.793,0.0
2.0247,1.7519,0.793,0.0
2.0247,1.7519,0.793,0.0
1.8599,1.6406,1.055,0.0
1.8599,1.6406,1.055,0.0
1.7487,1.571,0.9763,0.0
1.6929,1.538,0.9395,0.0
1.6929,1.538,0.9395,0.0
1.5801,1.7302,0.8717,22.0
1.5214,1.6871,0.8405,22.0
1.5214,1.6871,0.8405,22.0
1.9168,1.3732,1.1478,0.0
2.9572,1.3401,1.1246,0.0
2.9572,1.3401,1.1246,0.0
2.8995,1.5016,1.3255,0.0
2.7854,1.4107,1.2211,0.0
2.7854,1.4107,1.2211,0.0
2.6773,1.3286,1.1247,0.0
2.6184,1.2859,1.0736,0.0
2.6184,1.2859,1.0736,0.0
2.7188,1.2496,1.0296,0.0
2.5944,1.1736,0.9352,0.0
2.5944,1.1736,0.9352,0.0
2.5944,1.1736,0.9352,0.0
2.4277,1.7086,0.822,0.0
2.4277,1.7086,0.822,0.0
2.4277,1.7086,0.822,0.0
2.2633,1.6031,1.1424,0.0
2.2633,1.6031,1.1424,0.0
2.2633,1.6031,1.1424,0.0
2.0976,1.5077,1.0293,0.0
2.0976,1.5077,1.0293,0.0
2.0346,1.6508,0.9903,0.0
1.9241,1.5703,0.9286,0.0
1.9241,1.5703,0.9286,0.0
1.9241,1.5703,0.9286,0.0
1.7437,1.4478,1.2214,0.0
1.7437,1.4478,1.2214,0.0
1.7437,1.4478,1.2214,0.0
1.5772,1.3467,1.123,0.0
1.5772,1.3467,1.123,0.0
1.5772,1.3467,1.123,0.0
1.4144,1.4284,2.121,0.0
1.4144,1.4284,2.121,0.0
1.4144,1.4284,2.121,0.0
1.2507,1.3084,2.0283,0.0
1.2507,1.3084,2.0283,0.0
1.2507,1.3084,2.0283,0.0
1.2507,1.3084,2.0283,0.0
1.0392,1.1703,2.2961,0.0
1.0392,1.1703,2.2961,0.0
0.9402,7.6552,2.2378,0.0
0.9402,7.6552,2.2378,0.0
0.9402,7.6552,2.2378,0.0
1.1874,0.7782,3.2322,-22.0
1.1874,0.7782,3.2322,-22.0
1.1874,0.7782,3.2322,-22.0
1.0217,0.649,2.0317,-22.0
1.0217,0.649,2.0317,-22.0
1.417,0.6262,1.9776,-22.0
1.6929,0.9044,1.8619,-22.0
1.6929,0.9044,1.8619,-22.0
1.6929,0.9044,1.8619,-22.0
1.516,1.2198,1.4122,0.0
1.516,1.2198,1.4122,0.0
1.516,1.2198,1.4122,0.0
1.8483,1.1294,1.4985,0.0
1.8483,1.1294,1.4985,0.0
1.8483,1.1294,1.4985,0.0
1.7477,1.2593,1.4238,0.0
2.14,1.1632,1.3538,0.0
2.14,1.1632,1.3538,0.0
2.14,1.1632,1.3538,0.0
2.0327,1.0632,1.2848,0.0
3.1155,0.9693,1.2244,0.0
3.1155,0.9693,1.2244,0.0
3.1155,0.9693,1.2244,0.0
2.9513,0.837,1.7785,0.0
2.9513,0.837,1.7785,0.0
2.9513,0.837,1.7785,0.0
2.7848,0.7176,1.684,0.0
2.7848,0.7176,1.684,0.0
2.7848,0.7176,1.684,0.0
2.6118,1.0111,1.7878,0.0
2.6118,1.0111,1.7878,0.0
2.5035,0.9289,1.7159,0.0
2.5035,0.9289,1.7159,0.0
2.4443,0.8865,1.6783,0.0
2.3227,0.8067,1.6055,0.0
2.3227,0.8067,1.6055,0.0
2.3227,0.8067,1.6055,0.0
2.1545,1.0931,1.7255,0.0
2.1545,1.0931,1.7255,0.0
2.1005,1.0532,1.6868,0.0
1.9852,0.9731,1.6072,0.0
1.9852,0.9731,1.6072,0.0
1.9314,0.9385,1.5718,0.0
1.812,1.5704,1.4971,0.0
1.812,1.5704,1.4971,0.0
1.812,1.5704,1.4971,0.0
1.6424,2.9858,1.6201,22.0
1.6424,2.9858,1.6201,22.0
1.6424,2.9858,1.6201,22.0
1.8287,2.8789,1.5402,22.0
1.7698,2.7879,1.4901,22.0
1.7698,2.7879,1.4901,22.0
1.7088,2.0517,1.4391,22.0
1.6014,1.9889,1.352,22.0
1.6014,1.9889,1.352,22.0
1.9826,1.2708,1.2842,0.0
1.9408,1.2527,1.2553,0.0
1.9408,1.2527,1.2553,0.0
1.834,1.84,1.3791,22.0
1.7783,1.8026,1.3307,22.0
1.7783,1.8026,1.3307,22.0
1.6825,1.7164,1.2591,22.0
2.2045,1.0617,1.2294,0.0
2.2045,1.0617,1.2294,0.0
2.2045,1.0617,1.2294,0.0
2.0572,1.5532,1.1437,0.0
2.0572,1.5532,1.1437,0.0
1.9544,1.4767,1.4152,0.0
1.8968,1.4354,1.3648,0.0
1.8968,1.4354,1.3648,0.0
1.7949,1.3654,1.2774,0.0
1.7377,1.3282,1.2295,0.0
1.7377,1.3282,1.2295,0.0
1.6351,1.2655,1.1459,0.0
1.5802,1.8179,1.1028,22.0
1.5802,1.8179,1.1028,22.0
2.0876,1.7375,1.0401,0.0
2.0399,1.6897,1.0189,0.0
2.0399,1.6897,1.0189,0.0
2.0399,1.6897,1.0189,0.0
1.8821,1.5673,1.3084,0.0
1.8821,1.5673,1.3084,0.0
1.7823,1.4935,1.2221,0.0
1.7254,1.4531,1.174,0.0
1.7254,1.4531,1.174,0.0
1.6655,1.4118,1.1245,0.0
2.1731,1.3347,1.0302,0.0
2.1731,1.3347,1.0302,0.0
2.1731,1.3347,1.0302,0.0
2.0133,1.7778,0.9218,0.0
2.0133,1.7778,0.9218,0.0
2.0133,1.7778,0.9218,0.0
1.8397,1.6521,1.2379,0.0
1.8397,1.6521,1.2379,0.0
1.8397,1.6521,1.2379,0.0
1.673,1.5406,1.0901,0.0
1.673,1.5406,1.0901,0.0
1.6182,1.5064,1.043,0.0
1.5062,1.4406,0.9497,0.0
1.5062,1.4406,0.9497,0.0
1.5062,1.4406,0.9497,0.0
1.3483,3.3605,0.8278,22.0
1.3483,3.3605,0.8278,22.0
1.3483,3.3605,0.8278,22.0
1.8427,2.2489,1.2185,22.0
1.8427,2.2489,1.2185,22.0
1.8427,2.2489,1.2185,22.0
1.971,1.1652,1.1457,0.0
1.971,1.1652,1.1457,0.0
1.971,1.1652,1.1457,0.0
1.8397,1.535,1.0715,0.0
1.8397,1.535,1.0715,0.0
1.8397,1.535,1.0715,0.0
2.0411,1.4739,1.5526,0.0
2.0411,1.4739,1.5526,0.0
1.9235,1.8761,1.4626,0.0
1.9235,1.8761,1.4626,0.0
1.8135,1.8119,1.3824,0.0
1.7522,1.7782,1.3396,22.0
1.7522,1.7782,1.3396,22.0
1.6907,2.2101,1.2983,22.0
1.945,1.6609,1.3521,0.0
1.945,1.6609,1.3521,0.0
1.945,1.6609,1.3521,0.0
1.7925,1.5522,1.2524,0.0
1.7925,1.5522,1.2524,0.0
1.7925,1.5522,1.2524,0.0
1.6418,1.8972,1.1556,22.0
1.6418,1.8972,1.1556,22.0
1.6418,1.8972,1.1556,22.0
1.8819,1.7755,1.2241,0.0
1.8819,1.7755,1.2241,0.0
1.8819,1.7755,1.2241,0.0
1.7352,1.655,1.1367,0.0
1.7352,1.655,1.1367,0.0
1.7352,1.655,1.1367,0.0
1.9662,1.5434,1.2289,0.0
1.9662,1.5434,1.2289,0.0
1.9662,1.5434,1.2289,0.0
1.8023,1.8403,1.1042,22.0
1.8023,1.8403,1.1042,22.0
1.8023,1.8403,1.1042,22.0
2.7707,1.7147,1.0302,0.0
2.7707,1.7147,1.0302,0.0
2.7707,1.7147,1.0302,0.0
2.2553,1.5845,1.1865,0.0
2.2553,1.5845,1.1865,0.0
2.2553,1.5845,1.1865,0.0
2.5815,1.4772,1.0799,0.0
2.5815,1.4772,1.0799,0.0
2.5815,1.4772,1.0799,0.0
2.4166,1.4695,1.252,0.0
2.4166,1.4695,1.252,0.0
2.4166,1.4695,1.252,0.0
2.8849,1.3804,1.1747,0.0
2.7756,1.2883,1.0976,0.0
2.7756,1.2883,1.0976,0.0
2.7756,1.2883,1.0976,0.0
2.6138,1.1583,0.9955,0.0
2.6138,1.1583,0.9955,0.0
2.6138,1.1583,0.9955,0.0
2.4464,1.0341,1.5703,0.0
2.4464,1.0341,1.5703,0.0
2.4464,1.0341,1.5703,0.0
2.2807,0.9259,1.4735,0.0
2.2807,0.9259,1.4735,0.0
2.2807,0.9259,1.4735,0.0
2.1231,1.1902,1.6284,0.0
2.1231,1.1902,1.6284,0.0
2.1231,1.1902,1.6284,0.0
1.963,1.0746,1.5197,0.0
1.963,1.0746,1.5197,0.0
1.963,1.0746,1.5197,0.0
1.8042,0.974,1.4222,0.0
1.8042,0.974,1.4222,0.0
1.8042,0.974,1.4222,0.0
1.6393,1.2223,1.5759,0.0
1.6393,1.2223,1.5759,0.0
1.6393,1.2223,1.5759,0.0
1.9378,1.1147,1.4674,0.0
1.9378,1.1147,1.4674,0.0
1.9378,1.1147,1.4674,0.0
1.7878,1.0251,1.3461,0.0
1.7878,1.0251,1.3461,0.0
1.7878,1.0251,1.3461,0.0
1.6674,2.0015,1.2335,22.0
1.6143,1.9643,1.1844,22.0
1.6143,1.9643,1.1844,22.0
2.0285,1.9181,1.1473,0.0
2.2893,1.4834,1.0809,0.0
2.2893,1.4834,1.0809,0.0
2.1747,1.7096,1.0062,0.0
2.1169,1.6679,0.9716,0.0
2.1169,1.6679,0.9716,0.0
2.0618,1.6291,0.9408,0.0
2.0618,1.6291,0.9408,0.0
1.9351,1.5438,1.198,0.0
1.9351,1.5438,1.198,0.0
1.7746,1.4448,1.0852,0.0
1.7746,1.4448,1.0852,0.0
1.713,1.4099,1.0454,0.0
1.5911,1.6194,0.9738,22.0
1.5911,1.6194,0.9738,22.0
1.5911,1.6194,0.9738,22.0
1.483,1.5258,1.2515,22.0
1.9188,1.4662,1.2269,0.0
1.9188,1.4662,1.2269,0.0
2.8096,1.3709,1.3437,0.0
2.7547,1.3276,1.2932,0.0
2.7547,1.3276,1.2932,0.0
3.1067,1.2414,1.1906,0.0
3.0561,1.2072,1.1488,0.0
3.0561,1.2072,1.1488,0.0
2.954,1.1418,1.0666,0.0
2.8956,1.1072,1.0214,0.0
2.8956,1.1072,1.0214,0.0
2.7821,1.6942,0.9383,0.0
2.7211,1.6538,0.8967,0.0
2.7211,1.6538,0.8967,0.0
2.6595,1.6144,0.8571,0.0
2.5394,1.5422,0.7892,0.0
2.5394,1.5422,0.7892,0.0
2.4283,1.6931,1.1039,0.0
2.3702,1.6497,1.0631,0.0
2.3702,1.6497,1.0631,0.0
2.319,1.6125,1.0288,0.0
2.203,1.5313,0.9573,0.0
2.203,1.5313,0.9573,0.0
2.203,1.5313,0.9573,0.0
2.0432,1.4281,1.2441,0.0
2.0432,1.4281,1.2441,0.0
2.0432,1.4281,1.2441,0.0
1.8901,1.5554,1.1403,0.0
1.8901,1.5554,1.1403,0.0
1.8901,1.5554,1.1403,0.0
1.7334,1.4357,1.4342,0.0
1.7334,1.4357,1.4342,0.0
1.7334,1.4357,1.4342,0.0
2.0656,1.331,1.327,0.0
2.0656,1.331,1.327,0.0
2.0656,1.331,1.327,0.0
1.9623,1.2696,1.2638,0.0
1.8492,1.8575,1.2011,22.0
1.8492,1.8575,1.2011,22.0
1.7384,1.7742,1.2972,22.0
1.6792,1.716,1.2556,22.0
1.6792,1.716,1.2556,22.0
2.1348,1.6056,1.1951,0.0
2.068,1.5372,1.1686,0.0
2.068,1.5372,1.1686,0.0
2.0062,1.4888,1.469,0.0
1.8948,1.4045,1.3726,0.0
1.8948,1.4045,1.3726,0.0
1.7948,1.3327,1.2884,0.0
1.7361,1.2926,1.2404,0.0
1.7361,1.2926,1.2404,0.0
1.6238,1.2205,1.1516,0.0
2.1681,1.1892,1.1118,0.0
2.1681,1.1892,1.1118,0.0
2.115,1.7341,1.0756,0.0
1.9958,1.6478,1.0,0.0
1.9958,1.6478,1.0,0.0
1.9958,1.6478,1.0,0.0
1.8189,1.5282,1.251,0.0
1.8189,1.5282,1.251,0.0
1.7556,1.4883,1.195,0.0
1.6417,1.4211,1.0964,0.0
1.6417,1.4211,1.0964,0.0
1.6417,1.4211,1.0964,0.0
1.5358,1.9247,1.008,22.0
1.4863,1.8889,0.9681,22.0
1.4863,1.8889,0.9681,22.0
1.9535,1.7353,0.8841,0.0
1.9535,1.7353,0.8841,0.0
1.9535,1.7353,0.8841,0.0
2.4405,1.5882,1.1998,0.0
2.4405,1.5882,1.1998,0.0
2.4405,1.5882,1.1998,0.0
2.2729,1.4616,1.0698,0.0
2.2729,1.4616,1.0698,0.0
2.2132,1.4188,1.0265,0.0
2.1112,1.3489,0.9572,0.0
2.1112,1.3489,0.9572,0.0
2.1112,1.3489,0.9572,0.0
2.0055,1.2817,0.8932,0.0
1.8999,1.7156,1.2872,0.0
1.8999,1.7156,1.2872,0.0
1.8477,1.6726,1.2411,0.0
2.3833,1.577,1.1387,0.0
2.3833,1.577,1.1387,0.0
2.3833,1.577,1.1387,0.0
2.2113,1.4526,1.0064,0.0
2.2113,1.4526,1.0064,0.0
2.2113,1.4526,1.0064,0.0
2.0432,1.3423,0.8923,0.0
2.0432,1.3423,0.8923,0.0
2.0432,1.3423,0.8923,0.0
1.8873,1.7394,1.2672,0.0
1.8873,1.7394,1.2672,0.0
1.8873,1.7394,1.2672,0.0
1.7294,1.6141,1.1286,0.0
1.7294,1.6141,1.1286,0.0
1.6705,1.5691,1.0787,0.0
2.2187,1.4926,0.994,0.0
2.2187,1.4926,0.994,0.0
2.2187,1.4926,0.994,0.0
2.0563,1.3872,0.8789,0.0
2.0563,1.3872,0.8789,0.0
2.0563,1.3872,0.8789,0.0
1.8941,1.7844,0.7834,0.0
1.8941,1.7844,0.7834,0.0
1.8941,1.7844,0.7834,0.0
1.7281,2.1469,1.1173,22.0
1.7281,2.1469,1.1173,22.0
1.6693,2.1032,1.0667,22.0
1.7805,1.9893,0.9882,22.0
1.7805,1.9893,0.9882,22.0
1.7805,1.9893,0.9882,22.0
1.917,1.4669,1.4256,0.0
1.917,1.4669,1.4256,0.0
1.917,1.4669,1.4256,0.0
1.7357,1.6738,1.306,0.0
1.7357,1.6738,1.306,0.0
1.7357,1.6738,1.306,0.0
1.5796,1.5416,1.3186,0.0
1.5796,1.5416,1.3186,0.0
1.5796,1.5416,1.3186,0.0
2.1783,1.4577,1.2342,0.0
2.0725,1.3759,1.1527,0.0
2.0725,1.3759,1.1527,0.0
2.0725,1.3759,1.1527,0.0
2.2554,1.264,1.0431,0.0
2.2554,1.264,1.0431,0.0
2.2554,1.264,1.0431,0.0
2.082,1.1603,1.071,0.0
2.082,1.1603,1.071,0.0
2.082,1.1603,1.071,0.0
1.9245,1.5101,0.9395,0.0
1.9245,1.5101,0.9395,0.0
1.9245,1.5101,0.9395,0.0
1.7628,1.862,0.8162,22.0
1.7628,1.862,0.8162,22.0
1.7628,1.862,0.8162,22.0
1.9675,1.7365,1.3375,0.0
1.9675,1.7365,1.3375,0.0
1.9675,1.7365,1.3375,0.0
1.8102,1.62,1.2324,0.0
1.8102,1.62,1.2324,0.0
1.8102,1.62,1.2324,0.0
2.0474,1.5144,1.3275,0.0
2.0474,1.5144,1.3275,0.0
2.0474,1.5144,1.3275,0.0
1.8882,1.8278,1.2039,0.0
1.8882,1.8278,1.2039,0.0
1.8882,1.8278,1.2039,0.0
1.7799,1.7569,1.1255,0.0
1.6712,1.69,1.0528,22.0
1.6712,1.69,1.0528,22.0
1.6712,1.69,1.0528,22.0
1.9299,1.5785,1.1753,0.0
1.9299,1.5785,1.1753,0.0
1.9299,1.5785,1.1753,0.0
2.0473,1.4695,1.0646,0.0
2.0473,1.4695,1.0646,0.0
1.985,1.4348,1.0293,0.0
1.8532,1.71,1.2172,0.0
1.8532,1.71,1.2172,0.0
1.8532,1.71,1.2172,0.0
1.6767,1.5975,1.0887,0.0
1.6767,1.5975,1.0887,0.0
1.6767,1.5975,1.0887,0.0
1.5047,1.5,0.9784,0.0
1.5047,1.5,0.9784,0.0
1.3975,2.8481,0.9195,22.0
1.3392,2.8727,1.1549,22.0
1.3392,2.8727,1.1549,22.0
1.2802,2.0747,1.116,22.0
1.1695,1.9993,1.0499,22.0
1.1695,1.9993,1.0499,22.0
1.1695,1.9993,1.0499,22.0
1.4842,1.2441,1.0444,0.0
1.4842,1.2441,1.0444,0.0
1.4842,1.2441,1.0444,0.0
1.3357,1.1628,0.9243,0.0
1.3357,1.1628,0.9243,0.0
1.3357,1.1628,0.9243,0.0
1.2259,1.7378,0.8435,22.0
1.1719,1.7029,0.8065,22.0
1.1719,1.7029,0.8065,22.0
1.5558,1.5844,1.0415,22.0
1.5558,1.5844,1.0415,22.0
1.5558,1.5844,1.0415,22.0
2.6024,1.4768,0.953,0.0
2.6024,1.4768,0.953,0.0
2.6024,1.4768,0.953,0.0
2.4607,1.3494,0.8583,0.0
2.4607,1.3494,0.8583,0.0
2.4607,1.3494,0.8583,0.0
2.3028,1.2236,1.1993,0.0
2.3028,1.2236,1.1993,0.0
2.2497,1.1834,1.1568,0.0
2.1338,1.1003,1.0682,0.0
2.1338,1.1003,1.0682,0.0
2.1338,1.1003,1.0682,0.0
2.6112,1.0022,0.9617,0.0
2.6112,1.0022,0.9617,0.0
2.6112,1.0022,0.9617,0.0
2.4481,1.419,1.2923,0.0
2.4481,1.419,1.2923,0.0
2.4481,1.419,1.2923,0.0
2.291,1.3001,1.1778,0.0
2.291,1.3001,1.1778,0.0
2.291,1.3001,1.1778,0.0
2.1899,1.2288,1.1104,0.0
2.134,1.1915,1.0757,0.0
2.134,1.1915,1.0757,0.0
2.0349,1.1295,1.0195,0.0
1.9757,1.6316,1.3933,0.0
1.9757,1.6316,1.3933,0.0
1.9151,1.5817,1.3405,0.0
2.4365,1.4894,1.2426,0.0
2.4365,1.4894,1.2426,0.0
2.3324,1.4134,1.1619,0.0
2.2773,1.3747,1.1208,0.0
2.2773,1.3747,1.1208,0.0
2.1708,1.3038,1.0457,0.0
2.1137,1.268,1.008,0.0
2.1137,1.268,1.008,0.0
1.996,1.7299,0.9373,0.0
1.996,1.7299,0.9373,0.0
1.996,1.7299,0.9373,0.0
1.8294,1.5996,1.2413,0.0
1.8294,1.5996,1.2413,0.0
1.8294,1.5996,1.2413,0.0
1.6621,1.477,1.0989,0.0
1.6621,1.477,1.0989,0.0
1.6621,1.477,1.0989,0.0
2.141,1.3721,0.975,0.0
2.141,1.3721,0.975,0.0
2.141,1.3721,0.975,0.0
1.9742,1.7924,0.8651,0.0
1.9742,1.7924,0.8651,0.0
1.8664,1.7111,1.2515,0.0
1.8143,1.6731,1.2045,0.0
1.8143,1.6731,1.2045,0.0
1.7065,1.597,1.1089,0.0
1.7065,1.597,1.1089,0.0
1.7065,1.597,1.1089,0.0
1.5559,1.4978,0.9808,0.0
1.5559,1.4978,0.9808,0.0
1.5559,1.4978,0.9808,0.0
1.4034,1.9263,0.86,22.0
1.4034,1.9263,0.86,22.0
1.4034,1.9263,0.86,22.0
1.9094,1.3102,1.2776,0.0
1.9094,1.3102,1.2776,0.0
2.4888,1.2423,1.2049,0.0
2.4407,1.6669,1.1656,0.0
2.4407,1.6669,1.1656,0.0
2.337,1.5819,1.0836,0.0
2.2861,1.5411,1.045,0.0
2.2861,1.5411,1.045,0.0
2.1808,1.4591,0.9698,0.0
2.1808,1.4591,0.9698,0.0
2.1808,1.4591,0.9698,0.0
2.2888,1.3539,0.8797,0.0
2.2888,1.3539,0.8797,0.0
2.1838,1.2868,1.3128,0.0
2.1317,1.2556,1.2701,0.0
2.1317,1.2556,1.2701,0.0
2.0136,1.6727,1.1763,0.0
1.9552,1.6389,1.1318,0.0
1.9552,1.6389,1.1318,0.0
1.852,2.0649,1.0566,22.0
1.7975,2.0337,1.0192,22.0
1.7975,2.0337,1.0192,22.0
1.7492,1.9908,0.9972,22.0
1.9648,1.434,1.4927,0.0
1.9648,1.434,1.4927,0.0
1.8804,1.3634,1.4447,0.0
1.8228,1.3297,1.4072,0.0
1.8228,1.3297,1.4072,0.0
1.7155,1.7144,1.3416,0.0
1.6655,1.6826,1.3132,22.0
1.6655,1.6826,1.3132,22.0
1.9155,1.6136,1.3455,0.0
1.867,1.5643,1.3214,0.0
1.867,1.5643,1.3214,0.0
1.7694,1.5025,1.2578,0.0
1.7104,1.4673,1.2219,0.0
1.7104,1.4673,1.2219,0.0
1.9782,1.8254,1.3044,0.0
1.9185,1.788,1.2575,0.0
1.9185,1.788,1.2575,0.0
1.8602,1.7527,1.2128,0.0
1.7371,1.6826,1.1229,0.0
1.7371,1.6826,1.1229,0.0
1.6721,2.0695,1.0783,22.0
1.5487,1.993,1.0003,22.0
1.5487,1.993,1.0003,22.0
1.5487,1.993,1.0003,22.0
1.8669,1.9063,1.1404,22.0
1.8176,1.8501,1.1155,22.0
1.8176,1.8501,1.1155,22.0
2.2082,1.4142,1.1008,0.0
2.8921,1.2981,1.3438,0.0
2.8921,1.2981,1.3438,0.0
2.7866,1.2354,1.2725,0.0
2.728,1.5425,1.2351,0.0
2.728,1.5425,1.2351,0.0
2.6246,1.4671,1.1738,0.0
2.5663,1.4262,1.1421,0.0
2.5663,1.4262,1.1421,0.0
2.4627,1.3572,1.3597,0.0
2.4048,1.3207,1.3174,0.0
2.4048,1.3207,1.3174,0.0
2.2939,1.2557,1.2404,0.0
2.2397,1.5587,1.2049,0.0
2.2397,1.5587,1.2049,0.0
2.1784,1.5137,1.1667,0.0
2.0539,1.4264,1.0963,0.0
2.0539,1.4264,1.0963,0.0
2.0539,1.4264,1.0963,0.0
1.9046,1.3306,1.2754,0.0
1.9046,1.3306,1.2754,0.0
1.7975,1.6024,1.1989,0.0
2.1575,1.5636,1.1644,0.0
2.1575,1.5636,1.1644,0.0
2.103,1.5262,1.1317,0.0
1.9778,1.4444,1.0635,0.0
1.9778,1.4444,1.0635,0.0
1.8724,1.3806,1.6821,0.0
1.8097,1.3452,1.6471,0.0
1.8097,1.3452,1.6471,0.0
1.8097,1.3452,1.6471,0.0
1.6412,1.2811,2.2338,-22.0
1.6412,1.2811,2.2338,-22.0
1.6412,1.2811,2.2338,-22.0
1.4766,1.1541,2.1219,-22.0
1.4766,1.1541,2.1219,-22.0
1.4766,1.1541,2.1219,-22.0
1.8675,1.3497,1.3834,0.0
1.8675,1.3497,1.3834,0.0
1.8247,1.3128,1.3551,0.0
1.7039,1.2092,1.2857,0.0
1.7039,1.2092,1.2857,0.0
1.7039,1.2092,1.2857,0.0
1.5424,1.0769,1.7819,-22.0
1.5424,1.0769,1.7819,-22.0
1.5424,1.0769,1.7819,-22.0
1.9901,0.9838,1.6602,0.0
1.9901,0.9838,1.6602,0.0
1.9444,1.363,1.6162,0.0
1.8264,1.2589,1.529,0.0
1.8264,1.2589,1.529,0.0
1.8264,1.2589,1.529,0.0
1.6541,1.113,1.4107,0.0
1.6541,1.113,1.4107,0.0
1.5973,1.0669,1.3744,0.0
2.1027,0.9752,1.3039,0.0
2.1027,0.9752,1.3039,0.0
2.1027,0.9752,1.3039,0.0
1.9316,0.8647,1.7283,0.0
1.9316,0.8647,1.7283,0.0
1.9316,0.8647,1.7283,0.0
1.7668,1.1686,1.616,0.0
1.7668,1.1686,1.616,0.0
1.7668,1.1686,1.616,0.0
1.6107,1.031,1.5189,0.0
1.6107,1.031,1.5189,0.0
1.6107,1.031,1.5189,0.0
1.4427,0.891,1.9554,-22.0
1.4427,0.891,1.9554,-22.0
1.4427,0.891,1.9554,-22.0
2.1991,0.7982,1.3288,0.0
2.1991,0.7982,1.3288,0.0
2.1991,0.7982,1.3288,0.0
2.0445,1.1762,1.6957,0.0
2.0445,1.1762,1.6957,0.0
2.0445,1.1762,1.6957,0.0
1.8795,1.042,1.5731,0.0
1.8795,1.042,1.5731,0.0
1.8139,0.9914,1.5266,0.0
1.6923,0.9033,1.4448,0.0
1.6923,0.9033,1.4448,0.0
1.6923,0.9033,1.4448,0.0
1.5315,0.802,1.3464,0.0
1.5315,0.802,1.3464,0.0
1.5315,0.802,1.3464,0.0
1.367,1.1891,1.2158,0.0
1.367,1.1891,1.2158,0.0
1.367,1.1891,1.2158,0.0
1.2171,3.0842,1.0988,22.0
1.2171,3.0842,1.0988,22.0
1.2171,3.0842,1.0988,22.0
1.3367,1.4705,1.078,22.0
1.3367,1.4705,1.078,22.0
1.29,1.4225,1.047,22.0
1.5684,1.3291,1.0155,0.0
1.5684,1.3291,1.0155,0.0
1.5684,1.3291,1.0155,0.0
1.4312,1.2037,1.1128,0.0
1.4312,1.2037,1.1128,0.0
1.4312,1.2037,1.1128,0.0
1.329,1.137,1.0282,0.0
1.6177,2.8653,0.949,22.0
1.6177,2.8653,0.949,22.0
1.6177,2.8653,0.949,22.0
1.4746,3.2747,0.8758,22.0
1.4746,3.2747,0.8758,22.0
1.8198,0.8945,1.0543,0.0
1.7814,0.849,1.0381,0.0
1.7814,0.849,1.0381,0.0
1.9678,2.1868,0.9666,22.0
1.915,2.1584,0.9378,22.0
1.915,2.1584,0.9378,22.0
1.808,1.3714,1.1674,0.0
1.754,1.3192,1.1467,0.0
1.754,1.3192,1.1467,0.0
